START_ID,corresponding,END_ID
10739881,True,31778
10740453,False,31778
10741460,True,31779
10741461,True,31780
10740369,True,31781
10741039,False,31781
10741462,True,31782
10741463,False,31782
10740584,True,31783
10741326,True,31784
10741464,False,31784
10740348,True,31785
10741465,False,31785
10741323,True,31786
10741466,False,31786
10741113,True,31787
10741467,False,31787
10740798,True,31788
10740088,False,31788
10740320,False,31788
10741468,True,31789
10741469,True,31790
10741258,True,31791
10741470,False,31791
10741471,True,31792
10740524,False,31792
10741473,True,31793
10741472,False,31793
10741094,False,31793
10740470,True,31794
10741474,True,31795
10733693,False,31795
10741205,False,31795
10741475,True,31796
10740212,False,31796
10741476,False,31796
10741477,True,31797
10741478,True,31798
10740411,True,31799
10741480,True,31800
10741479,False,31800
10741481,True,31801
10741482,False,31801
10740608,False,31801
10731966,True,31802
10740206,False,31802
10741484,True,31803
10741483,False,31803
10740522,False,31803
10739762,True,31804
10741485,True,31805
10739943,True,31806
10739944,False,31806
10741486,False,31806
10740449,True,31807
10741487,False,31807
10741488,False,31807
10740271,True,31808
10739842,False,31808
10740419,True,31809
10741490,True,31810
10741491,False,31810
10741489,False,31810
10741492,True,31811
10741341,True,31812
10739752,False,31812
10741493,True,31813
10741495,True,31814
10741494,False,31814
10739705,True,31815
10739706,False,31815
10739978,True,31816
10741496,False,31816
10740518,True,31817
10740517,False,31817
10739990,True,31818
10741497,False,31818
10740696,True,31819
10739803,False,31819
10741498,True,31820
10741499,False,31820
10741500,False,31820
10741501,False,31820
10741502,True,31821
10740026,False,31821
10739950,False,31821
10740339,True,31822
10741505,False,31822
10741504,False,31822
10741503,False,31822
10741506,True,31823
10741507,True,31824
10734837,True,31825
10741509,True,31826
10741508,False,31826
10741511,True,31827
10741510,False,31827
10739859,True,31828
10741512,False,31828
10740270,True,31829
10739738,True,31830
10741513,False,31830
10741514,False,31830
10741515,True,31831
10740500,False,31831
10741251,False,31831
10741516,True,31832
10739835,True,31833
10741517,False,31833
10741518,False,31833
10741521,True,31834
10741520,False,31834
10741519,False,31834
10740665,False,31834
10741522,True,31835
10741251,False,31835
10740506,True,31836
10741525,True,31837
10741523,False,31837
10741524,False,31837
10741527,True,31838
10741526,False,31838
10741529,True,31839
10741528,False,31839
10735063,True,31840
10735202,False,31840
10741530,True,31841
10741531,False,31841
10741532,True,31842
10741533,False,31842
10740322,False,31842
10739648,True,31843
10731979,False,31843
10740203,True,31844
10739674,False,31844
10739645,True,31845
10739646,False,31845
10741534,True,31846
10740971,False,31846
10741155,True,31847
10741535,True,31848
10741537,True,31849
10740347,False,31849
10741536,False,31849
10740292,True,31850
10741538,True,31851
10741539,True,31852
10740380,False,31852
10741540,True,31853
10740335,False,31853
10739891,True,31854
10741304,True,31855
10739757,False,31855
10741305,False,31855
10741542,True,31856
10741541,False,31856
10741543,True,31857
10740938,False,31857
10741544,False,31857
10741314,True,31858
10740060,False,31858
10741545,True,31859
10740814,False,31859
10740065,False,31859
10740345,True,31860
10740166,True,31861
10740576,False,31861
10741546,True,31862
10741547,True,31863
10741338,False,31863
10741548,False,31863
10741337,False,31863
10739924,True,31864
10741549,False,31864
10740536,False,31864
10741550,True,31865
10741551,False,31865
10740503,True,31866
10741552,False,31866
10739924,True,31867
10741549,False,31867
10741553,True,31868
10740647,True,31869
10741283,False,31869
10740203,False,31869
10740202,True,31870
10741554,True,31871
10741555,False,31871
10741556,True,31872
10741557,True,31873
10741558,True,31874
10741559,False,31874
10735424,True,31875
10741067,False,31875
10741560,True,31876
10741561,True,31877
10741138,True,31878
10741563,True,31879
10741564,False,31879
10741562,False,31879
10741565,True,31880
10741566,False,31880
10741567,True,31881
10740328,False,31881
10740327,False,31881
10741568,True,31882
10741569,False,31882
10740044,True,31883
10740045,False,31883
10741570,True,31884
10741571,True,31885
10741232,False,31885
10741572,False,31885
10739659,True,31886
10739658,False,31886
10739657,False,31886
10740415,True,31887
10739994,False,31887
10739676,False,31887
10741574,True,31888
10741573,False,31888
10739748,True,31889
10739991,False,31889
10740282,True,31890
10740281,False,31890
10740465,True,31891
10741575,False,31891
10741576,True,31892
10741069,False,31892
10740734,True,31893
10740735,False,31893
10741577,True,31894
10741579,True,31895
10741578,False,31895
10741581,False,31895
10741580,False,31895
10741582,True,31896
10740998,True,31897
10741584,True,31898
10741583,False,31898
10741354,True,31899
10739754,True,31900
10740222,False,31900
10741197,True,31901
10741198,False,31901
10741049,True,31902
10741247,True,31903
10741125,True,31904
10741586,True,31905
10741585,False,31905
10741587,True,31906
10741588,True,31907
10741590,False,31907
10741589,False,31907
10741591,True,31908
10740937,False,31908
10741592,True,31909
10741594,True,31910
10741593,False,31910
10740588,False,31910
10740591,False,31910
10741595,True,31911
10740613,False,31911
10741007,False,31911
10741596,True,31912
10741597,True,31913
10739985,False,31913
10741598,True,31914
10739797,False,31914
10739737,False,31914
10740126,True,31915
10741599,True,31916
10740607,True,31917
10741482,False,31917
10740608,False,31917
10741481,False,31917
10740414,True,31918
10741600,True,31919
10741601,False,31919
10741602,False,31919
10741603,True,31920
10733989,False,31920
10741604,True,31921
10740670,False,31921
10740576,True,31922
10741605,False,31922
10741606,True,31923
10741607,True,31924
10741608,False,31924
10741447,True,31925
10741609,False,31925
10735452,True,31926
10735238,True,31927
10739950,False,31927
10740502,True,31928
10739915,False,31928
10740430,False,31928
10741610,True,31929
10735424,True,31930
10739729,False,31930
10735494,False,31930
10741340,True,31931
10739764,False,31931
10741019,False,31931
10741611,True,31932
10740558,False,31932
10741612,True,31933
10741613,True,31934
10740154,True,31935
10739927,False,31935
10740520,True,31936
10741614,False,31936
10741615,False,31936
10741616,False,31936
10740220,True,31937
10735452,False,31937
10740548,True,31938
10740611,True,31939
10741617,False,31939
10739738,True,31940
10741131,False,31940
10739739,False,31940
10740643,False,31940
10739939,True,31941
10741619,True,31942
10741618,False,31942
10740490,True,31943
10740619,True,31944
10740657,False,31944
10740848,True,31945
10741277,True,31946
10741276,False,31946
10733607,True,31947
10740581,False,31947
10741620,False,31947
10741621,True,31948
10741622,True,31949
10741623,False,31949
10740208,True,31950
10741624,False,31950
10740211,False,31950
10741625,True,31951
10739883,True,31952
10741626,False,31952
10741627,False,31952
10741628,True,31953
10741629,True,31954
10741630,False,31954
10741631,True,31955
10741632,False,31955
10741633,True,31956
10739794,False,31956
10740673,True,31957
10740616,False,31957
10741522,True,31958
10741635,True,31959
10741634,False,31959
10740175,True,31960
10740176,False,31960
10739711,True,31961
10741636,False,31961
10739761,True,31962
10740358,False,31962
10741637,True,31963
10740009,True,31964
10741638,True,31965
10741639,False,31965
10741641,True,31966
10741640,False,31966
10741642,True,31967
10740558,False,31967
10741643,False,31967
10741551,True,31968
10740823,False,31968
10740761,False,31968
10740077,True,31969
10741644,False,31969
10741645,False,31969
10741646,True,31970
10739646,False,31970
10741647,True,31971
10741016,True,31972
10740976,True,31973
10740977,False,31973
10741648,True,31974
10740325,False,31974
10740254,True,31975
10740253,False,31975
10740217,True,31976
10741649,True,31977
10741650,True,31978
10741651,True,31979
10739805,False,31979
10741296,True,31980
10741277,True,31981
10739941,False,31981
10741652,True,31982
10741653,False,31982
10741654,True,31983
10741655,False,31983
10741656,True,31984
10740969,False,31984
10739726,True,31985
10740988,False,31985
10741657,True,31986
10741658,False,31986
10740968,True,31987
10739764,True,31988
10740327,False,31988
10741660,True,31989
10741659,False,31989
10741661,True,31990
10740414,True,31991
10741663,True,31992
10741662,False,31992
10741665,True,31993
10741664,False,31993
10740853,True,31994
10740882,False,31994
10739966,True,31995
10740348,False,31995
10739642,True,31996
10741667,False,31996
10741666,False,31996
10741668,True,31997
10740095,True,31998
10741669,True,31999
10740738,False,31999
10741670,True,32000
10740360,True,32001
10740294,False,32001
10741649,True,32002
10740480,True,32003
10741671,False,32003
10740335,True,32004
10740336,False,32004
10731979,False,32004
10741672,True,32005
10740203,False,32005
10739852,True,32006
10740473,False,32006
10741673,True,32007
10741473,False,32007
10741144,False,32007
10741674,True,32008
10740713,False,32008
10740150,True,32009
10739841,False,32009
10739935,True,32010
10741675,True,32011
10731979,True,32012
10740787,False,32012
10741676,False,32012
10740790,True,32013
10740033,True,32014
10739764,False,32014
10741677,True,32015
10741678,True,32016
10741679,True,32017
10741075,False,32017
10740168,True,32018
10740141,False,32018
10741680,False,32018
10741512,True,32019
10741681,False,32019
10741682,False,32019
10739842,True,32020
10741683,False,32020
10739778,True,32021
10739743,True,32022
10741685,True,32023
10740583,False,32023
10741684,False,32023
10740411,True,32024
10741686,True,32025
10741013,True,32026
10739936,False,32026
10741687,True,32027
10734836,False,32027
10741688,False,32027
10740836,False,32027
10740473,True,32028
10741689,False,32028
10739978,True,32029
10735404,True,32030
10740489,False,32030
10740490,False,32030
10741690,True,32031
10731979,True,32032
10740601,True,32033
10740602,False,32033
10741687,True,32034
10741692,True,32035
10741691,False,32035
10739698,True,32036
10740098,False,32036
10740617,True,32037
10741693,False,32037
10741694,False,32037
10739936,True,32038
10741695,False,32038
10740613,False,32038
10741007,False,32038
10741697,True,32039
10741696,False,32039
10727316,False,32039
10741698,True,32040
10741699,True,32041
10741700,False,32041
10741701,True,32042
10741702,False,32042
10741703,True,32043
10739654,False,32043
10741704,True,32044
10741705,True,32045
10741707,True,32046
10741706,False,32046
10741041,True,32047
10741708,True,32048
10739659,True,32049
10740353,False,32049
10741709,True,32050
10741710,True,32051
10740899,True,32052
10741711,True,32053
10739744,False,32053
10741713,True,32054
10741712,False,32054
10740783,True,32055
10739910,True,32056
10741011,True,32057
10741714,False,32057
10741715,True,32058
10741716,True,32059
10741717,False,32059
10735009,True,32060
10741718,False,32060
10740502,True,32061
10741068,False,32061
10741720,False,32061
10741719,False,32061
10741721,False,32061
10739752,True,32062
10739751,False,32062
10741722,True,32063
10739714,True,32064
10739715,False,32064
10740320,True,32065
10740321,False,32065
10741247,True,32066
10739758,False,32066
10739881,True,32067
10739880,False,32067
10740506,True,32068
10741723,False,32068
10741724,True,32069
10741725,False,32069
10741726,True,32070
10740479,False,32070
10740465,True,32071
10740609,False,32071
10741727,True,32072
10740503,False,32072
10740327,False,32072
10741709,True,32073
10741728,True,32074
10741729,False,32074
10741730,False,32074
10739651,True,32075
10741731,True,32076
10741732,False,32076
10741733,False,32076
10741734,True,32077
10741735,False,32077
10741259,False,32077
10741703,True,32078
10741328,True,32079
10739935,False,32079
10741736,False,32079
10741507,True,32080
10741011,False,32080
10741010,False,32080
10735199,True,32081
10740072,True,32082
10741737,False,32082
10741615,False,32082
10740071,False,32082
10740926,True,32083
10741739,False,32083
10741738,False,32083
10741740,True,32084
10741741,True,32085
10740611,True,32086
10740610,False,32086
10741742,True,32087
10739646,True,32088
10741743,False,32088
10741744,False,32088
10741745,True,32089
10740168,True,32090
10741746,True,32091
10741747,True,32092
10740667,True,32093
10741749,True,32094
10741750,False,32094
10741748,False,32094
10740563,True,32095
10741151,False,32095
10740852,False,32095
10741751,True,32096
10741752,False,32096
10741753,False,32096
10740618,True,32097
10741754,False,32097
10741122,True,32098
10741755,True,32099
10741756,True,32100
10740772,True,32101
10740771,False,32101
10741757,False,32101
10741758,True,32102
10739867,False,32102
10741759,True,32103
10735468,True,32104
10741167,False,32104
10741053,True,32105
10741054,False,32105
10740098,False,32105
10740769,True,32106
10740249,False,32106
10741760,True,32107
10741761,False,32107
10741762,True,32108
10741763,False,32108
10741765,True,32109
10741764,False,32109
10740489,True,32110
10740222,True,32111
10739754,False,32111
10740712,True,32112
10741144,False,32112
10741766,True,32113
10741767,True,32114
10741768,False,32114
10740695,False,32114
10735180,True,32115
10735062,True,32116
10740935,False,32116
10741769,True,32117
10741039,True,32118
10740852,False,32118
10741770,True,32119
10740612,False,32119
10741598,True,32120
10740613,False,32120
10741771,False,32120
10741772,True,32121
10741774,True,32122
10741775,False,32122
10741773,False,32122
10741776,True,32123
10739711,False,32123
10740100,True,32124
10740029,False,32124
10740597,True,32125
10740808,False,32125
10741778,True,32126
10741779,False,32126
10741777,False,32126
10740061,True,32127
10741780,True,32128
10739755,True,32129
10740969,False,32129
10739841,True,32130
10739761,False,32130
10741169,True,32131
10741781,True,32132
10739771,False,32132
10731964,True,32133
10741765,False,32133
10731981,False,32133
10741782,True,32134
10741783,False,32134
10740179,True,32135
10740347,False,32135
10740942,True,32136
10741784,False,32136
10741691,True,32137
10740370,False,32137
10741785,True,32138
10740913,False,32138
10741786,True,32139
10741787,False,32139
10741788,True,32140
10741791,True,32141
10741789,False,32141
10741790,False,32141
10740431,False,32141
10741740,True,32142
10741792,True,32143
10739804,True,32144
10740562,False,32144
10741463,True,32145
10739805,True,32146
10739804,False,32146
10741322,True,32147
10741010,True,32148
10741011,False,32148
10741793,True,32149
10740652,False,32149
10741794,True,32150
10741795,True,32151
10741796,True,32152
10741797,False,32152
10741798,True,32153
10741799,False,32153
10741802,True,32154
10741801,False,32154
10741800,False,32154
10740459,True,32155
10741804,True,32156
10741803,False,32156
10741806,True,32157
10741805,False,32157
10741807,True,32158
10741809,True,32159
10741808,False,32159
10740017,True,32160
10740907,False,32160
10740019,False,32160
10741811,True,32161
10741810,False,32161
10741812,True,32162
10741034,False,32162
10741813,True,32163
10741814,True,32164
10741816,True,32165
10741817,False,32165
10741815,False,32165
10741818,True,32166
10740238,True,32167
10740235,False,32167
10741819,True,32168
10735309,True,32169
10740271,True,32170
10741820,True,32171
10741821,False,32171
10740603,False,32171
10741822,True,32172
10741823,False,32172
10741824,True,32173
10740611,False,32173
10740100,True,32174
10741825,False,32174
10741826,True,32175
10741827,False,32175
10741473,False,32175
10741808,True,32176
10741829,False,32176
10739738,False,32176
10741828,False,32176
10740693,True,32177
10740332,False,32177
10740658,True,32178
10741162,False,32178
10741412,True,32179
10741830,True,32180
10740321,False,32180
10740502,True,32181
10741674,False,32181
10739974,True,32182
10739973,False,32182
10739975,False,32182
10739742,True,32183
10740179,False,32183
10739626,True,32184
10740289,True,32185
10740288,False,32185
10741831,True,32186
10741566,True,32187
10741832,False,32187
10740500,True,32188
10739681,False,32188
10740535,True,32189
10741833,False,32189
10741835,True,32190
10741834,False,32190
10741837,True,32191
10741836,False,32191
10741838,True,32192
10741085,True,32193
10740940,True,32194
10741839,False,32194
10740642,True,32195
10741840,False,32195
10740431,False,32195
10740009,True,32196
10741843,True,32197
10741842,False,32197
10741841,False,32197
10741845,True,32198
10741844,False,32198
10741846,True,32199
10741848,False,32199
10741847,False,32199
10739737,True,32200
10740970,True,32201
10741849,True,32202
10741850,False,32202
10741851,False,32202
10741852,True,32203
10741853,True,32204
10741855,True,32205
10740423,False,32205
10741854,False,32205
10741857,True,32206
10741856,False,32206
10739851,True,32207
10739978,False,32207
10741858,True,32208
10741859,False,32208
10741860,True,32209
10740217,False,32209
10739954,False,32209
10741862,True,32210
10741861,False,32210
10739648,True,32211
10741131,True,32212
10741863,False,32212
10739816,True,32213
10739817,False,32213
10741864,True,32214
10741384,True,32215
10741386,False,32215
10741300,False,32215
10741865,True,32216
10740533,False,32216
10741866,True,32217
10741868,True,32218
10740159,False,32218
10741867,False,32218
10740423,True,32219
10741869,True,32220
10741871,True,32221
10741870,False,32221
10741646,True,32222
10741049,False,32222
10741385,True,32223
10741872,True,32224
10741107,False,32224
10741379,True,32225
10740177,True,32226
10741447,False,32226
10741873,True,32227
10741874,True,32228
10740285,True,32229
10741875,True,32230
10741876,False,32230
10739988,True,32231
10741877,False,32231
10741879,True,32232
10741512,False,32232
10741878,False,32232
10739859,False,32232
10741069,True,32233
10740867,True,32234
10741881,True,32235
10741880,False,32235
10739757,True,32236
10741882,True,32237
10741883,True,32238
10741884,False,32238
10740060,True,32239
10741885,True,32240
10739755,False,32240
10740687,True,32241
10741886,False,32241
10741887,False,32241
10741888,False,32241
10741649,True,32242
10741889,True,32243
10741283,False,32243
10741890,True,32244
10740314,False,32244
10740327,False,32244
10740597,True,32245
10741825,False,32245
10741891,True,32246
10741788,False,32246
10741894,True,32247
10741893,False,32247
10741892,False,32247
10741895,True,32248
10741133,False,32248
10740358,True,32249
10739761,False,32249
10741422,True,32250
10741896,True,32251
10740355,False,32251
10740327,True,32252
10740660,False,32252
10741352,True,32253
10741351,False,32253
10741897,True,32254
10741558,False,32254
10740545,False,32254
10741898,True,32255
10741114,False,32255
10741899,True,32256
10728268,True,32257
10741900,False,32257
10731971,False,32257
10741901,True,32258
10741902,True,32259
10735264,False,32259
10740870,True,32260
10740065,False,32260
10739742,True,32261
10741157,True,32262
10741903,False,32262
10739865,True,32263
10741533,False,32263
10741748,True,32264
10741904,False,32264
10741905,False,32264
10740296,True,32265
10740294,False,32265
10741606,False,32265
10741906,True,32266
10740979,False,32266
10739840,True,32267
10739839,False,32267
10741907,False,32267
10740673,True,32268
10740443,False,32268
10741910,True,32269
10741911,False,32269
10741909,False,32269
10741912,False,32269
10741893,False,32269
10741908,False,32269
10740793,True,32270
10741726,True,32271
10740728,False,32271
10741913,True,32272
10740760,False,32272
10740037,True,32273
10740219,False,32273
10741914,True,32274
10740060,True,32275
10735404,True,32276
10741438,True,32277
10740506,False,32277
10741536,False,32277
10741132,True,32278
10741915,False,32278
10739761,True,32279
10741917,False,32279
10739744,False,32279
10741916,False,32279
10741918,True,32280
10739917,False,32280
10741631,False,32280
10739918,False,32280
10740490,True,32281
10740489,False,32281
10740748,True,32282
10741850,True,32283
10740976,True,32284
10741358,False,32284
10740858,True,32285
10741231,True,32286
10739982,True,32287
10739924,False,32287
10741920,True,32288
10741919,False,32288
10741921,True,32289
10741922,True,32290
10741639,False,32290
10739803,True,32291
10741515,False,32291
10740078,True,32292
10740155,False,32292
10741924,True,32293
10741923,False,32293
10741103,True,32294
10741809,False,32294
10740581,True,32295
10739638,True,32296
10741926,False,32296
10741925,False,32296
10741903,True,32297
10739889,True,32298
10741927,False,32298
10741928,True,32299
10740943,False,32299
10740763,True,32300
10741929,True,32301
10741931,True,32302
10741930,False,32302
10741131,True,32303
10739900,False,32303
10740850,True,32304
10741932,False,32304
10741933,True,32305
10741677,False,32305
10740628,True,32306
10739787,True,32307
10739786,False,32307
10739788,False,32307
10740599,True,32308
10741934,False,32308
10741935,False,32308
10741937,True,32309
10741936,False,32309
10741938,False,32309
10741939,True,32310
10741940,True,32311
10740291,False,32311
10741941,True,32312
10740029,False,32312
10741115,False,32312
10740445,True,32313
10740294,True,32314
10740296,False,32314
10740502,True,32315
10739742,False,32315
10741944,True,32316
10741943,False,32316
10741942,False,32316
10740095,True,32317
10741417,False,32317
10740347,True,32318
10740013,True,32319
10739958,False,32319
10740445,True,32320
10739867,True,32321
10739696,False,32321
10740171,False,32321
10741945,True,32322
10741947,True,32323
10741946,False,32323
10741948,True,32324
10741133,False,32324
10740151,False,32324
10740425,True,32325
10740098,True,32326
10741949,False,32326
10741166,False,32326
10739705,True,32327
10741950,False,32327
10740619,True,32328
10741951,False,32328
10741953,True,32329
10741952,False,32329
10741954,True,32330
10740217,False,32330
10741786,True,32331
10741955,False,32331
10741956,True,32332
10741957,True,32333
10741958,False,32333
10741960,True,32334
10741959,False,32334
10741961,True,32335
10739797,True,32336
10741962,False,32336
10741963,False,32336
10740244,True,32337
10741017,True,32338
10741867,True,32339
10741903,False,32339
10741964,True,32340
10740175,False,32340
10741965,True,32341
10739742,False,32341
10741966,True,32342
10741151,False,32342
10740563,False,32342
10741065,True,32343
10740134,True,32344
10741967,False,32344
10741968,True,32345
10739725,True,32346
10740696,False,32346
10739724,True,32347
10739804,False,32347
10740613,True,32348
10741695,False,32348
10741007,False,32348
10741969,True,32349
10739945,False,32349
10740477,True,32350
10741358,False,32350
10740726,False,32350
10740227,True,32351
10741637,True,32352
10741970,False,32352
10741971,True,32353
10740216,False,32353
10741358,False,32353
10740122,True,32354
10740725,True,32355
10741972,True,32356
10740973,False,32356
10741854,False,32356
10740415,True,32357
10741296,False,32357
10740153,True,32358
10740618,False,32358
10741973,True,32359
10739941,False,32359
10740271,True,32360
10739876,False,32360
10739878,False,32360
10741974,True,32361
10740451,True,32362
10741975,True,32363
10740009,True,32364
10740930,False,32364
10739823,True,32365
10741256,False,32365
10740935,True,32366
10741976,False,32366
10740473,True,32367
10740856,False,32367
10741049,True,32368
10741978,False,32368
10741977,False,32368
10740385,False,32368
10740227,True,32369
10741047,False,32369
10741046,False,32369
10740995,True,32370
10740557,True,32371
10741148,False,32371
10741979,True,32372
10739758,True,32373
10740500,False,32373
10739681,False,32373
10739880,True,32374
10739881,False,32374
10740453,False,32374
10740454,False,32374
10740316,False,32374
10739803,True,32375
10740539,False,32375
10741981,True,32376
10741980,False,32376
10740818,False,32376
10741982,True,32377
10740941,False,32377
10739881,True,32378
10739880,False,32378
10740292,True,32379
10741983,False,32379
10741984,False,32379
10741985,True,32380
10739624,True,32381
10739625,False,32381
10741130,True,32382
10741986,False,32382
10741535,True,32383
10739867,True,32384
10739910,False,32384
10741987,False,32384
10741988,True,32385
10741037,True,32386
10741989,False,32386
10739914,True,32387
10741990,True,32388
10741993,True,32389
10741992,False,32389
10741994,False,32389
10741991,False,32389
10741995,True,32390
10739803,True,32391
10739722,False,32391
10741997,True,32392
10741998,False,32392
10741996,False,32392
10740909,True,32393
10741999,True,32394
10733705,False,32394
10735009,True,32395
10740739,False,32395
10740124,True,32396
10739948,False,32396
10742000,False,32396
10740109,True,32397
10741828,True,32398
10742002,False,32398
10742001,False,32398
10742003,True,32399
10741482,True,32400
10741481,False,32400
10741431,False,32400
10741447,True,32401
10739804,True,32402
10742004,True,32403
10739632,False,32403
10742006,True,32404
10742005,False,32404
10740678,True,32405
10740386,False,32405
10742008,True,32406
10742007,False,32406
10740924,True,32407
10739757,False,32407
10742009,True,32408
10740873,True,32409
10740647,False,32409
10742010,True,32410
10742011,True,32411
10742012,True,32412
10742013,False,32412
10740427,True,32413
10742014,False,32413
10742015,True,32414
10740712,False,32414
10742016,True,32415
10741123,False,32415
10740313,True,32416
10740314,False,32416
10741062,True,32417
10724340,True,32418
10739748,True,32419
10742017,False,32419
10742018,True,32420
10741259,True,32421
10741530,False,32421
10740012,True,32422
10742019,True,32423
10742020,True,32424
10742021,False,32424
10741099,True,32425
10740204,False,32425
10742022,False,32425
10742023,True,32426
10742024,False,32426
10742025,True,32427
10742026,True,32428
10740126,False,32428
10742027,True,32429
10742028,False,32429
10740603,False,32429
10740299,True,32430
10741309,False,32430
10740171,True,32431
10740098,False,32431
10742029,False,32431
10742031,True,32432
10742030,False,32432
10739915,False,32432
10739841,True,32433
10741096,False,32433
10740522,True,32434
10740453,True,32435
10742032,True,32436
10742033,False,32436
10742034,True,32437
10740109,True,32438
10741010,True,32439
10741011,False,32439
10742035,True,32440
10742036,False,32440
10740674,True,32441
10741014,False,32441
10742037,True,32442
10734837,True,32443
10742038,False,32443
10739732,True,32444
10739733,False,32444
10739751,True,32445
10740456,False,32445
10739752,False,32445
10740053,True,32446
10740696,False,32446
10742039,True,32447
10742040,True,32448
10740544,True,32449
10740543,False,32449
10742042,True,32450
10742041,False,32450
10742043,True,32451
10739920,False,32451
10742044,False,32451
10742045,True,32452
10740390,True,32453
10741251,True,32454
10741473,False,32454
10741153,True,32455
10742046,True,32456
10742047,False,32456
10741311,True,32457
10740520,False,32457
10742048,False,32457
10742049,True,32458
10740430,False,32458
10739757,False,32458
10740132,True,32459
10742050,False,32459
10742051,False,32459
10739863,True,32460
10742052,False,32460
10742020,True,32461
10739797,True,32462
10739968,False,32462
10739969,False,32462
10742053,False,32462
10742054,True,32463
10742055,False,32463
10740338,False,32463
10740118,True,32464
10742056,True,32465
10742057,False,32465
10740126,True,32466
10741097,True,32467
10741646,True,32468
10739884,False,32468
10739646,False,32468
10741794,True,32469
10740300,False,32469
10739717,True,32470
10742058,False,32470
10741347,False,32470
10742059,True,32471
10740563,False,32471
10741151,False,32471
10741168,True,32472
10742061,True,32473
10742060,False,32473
10742063,True,32474
10742062,False,32474
10741025,True,32475
10739891,True,32476
10740369,True,32477
10741039,False,32477
10742065,True,32478
10742064,False,32478
10742066,False,32478
10742067,False,32478
10741857,True,32479
10740671,True,32480
10742068,False,32480
10740151,True,32481
10740789,False,32481
10742070,True,32482
10742069,False,32482
10742072,True,32483
10742071,False,32483
10740647,False,32483
10740607,True,32484
10740608,False,32484
10741482,False,32484
10741481,False,32484
10741263,True,32485
10742073,False,32485
10742074,False,32485
10740603,True,32486
10742076,True,32487
10740301,False,32487
10742075,False,32487
10740151,True,32488
10741079,False,32488
10740789,False,32488
10739897,False,32488
10741016,True,32489
10742077,True,32490
10739803,False,32490
10742078,True,32491
10742079,True,32492
10742080,True,32493
10741034,False,32493
10741889,True,32494
10741283,False,32494
10740454,False,32494
10740159,True,32495
10742081,False,32495
10739837,True,32496
10740179,True,32497
10739742,False,32497
10740949,True,32498
10740533,True,32499
10740423,False,32499
10741109,True,32500
10729277,True,32501
10742082,False,32501
10740673,True,32502
10742083,False,32502
10741786,True,32503
10739939,True,32504
10740270,False,32504
10741545,True,32505
10740065,False,32505
10739741,False,32505
10740064,False,32505
10742084,True,32506
10739771,False,32506
10742085,True,32507
10742086,False,32507
10740115,True,32508
10740177,False,32508
10742087,True,32509
10739850,False,32509
10740248,False,32509
10740824,True,32510
10740806,True,32511
10739947,False,32511
10740306,False,32511
10740348,True,32512
10739966,False,32512
10740399,False,32512
10741465,False,32512
10740399,True,32513
10742088,False,32513
10740348,False,32513
10740213,True,32514
10742089,True,32515
10741178,False,32515
10740778,False,32515
10731990,True,32516
10727316,False,32516
10741594,True,32517
10741795,False,32517
10742090,True,32518
10740180,False,32518
10740203,True,32519
10739803,False,32519
10740430,False,32519
10742091,True,32520
10742092,True,32521
10742093,True,32522
10741062,True,32523
10741877,False,32523
10742094,True,32524
10742095,True,32525
10741583,False,32525
10742097,False,32525
10742096,False,32525
10741635,True,32526
10742098,False,32526
10740177,False,32526
10734147,False,32526
10740320,True,32527
10742081,False,32527
10742099,True,32528
10742100,True,32529
10740034,False,32529
10741703,True,32530
10735062,False,32530
10742101,True,32531
10742102,False,32531
10742103,True,32532
10742104,False,32532
10742105,True,32533
10742106,False,32533
10739633,True,32534
10742107,True,32535
10740188,True,32536
10742006,True,32537
10742005,False,32537
10742108,True,32538
10740968,True,32539
10740969,False,32539
10742109,True,32540
10742081,False,32540
10740420,False,32540
10741416,True,32541
10741128,False,32541
10740831,True,32542
10741224,False,32542
10741953,True,32543
10739661,False,32543
10742110,True,32544
10740327,False,32544
10741977,False,32544
10740986,True,32545
10728375,False,32545
10739758,True,32546
10739726,False,32546
10742111,True,32547
10741759,False,32547
10740271,True,32548
10740665,False,32548
10739863,False,32548
10742112,True,32549
10742113,False,32549
10740320,True,32550
10742081,False,32550
10739648,False,32550
10739805,True,32551
10742114,False,32551
10740988,True,32552
10740500,False,32552
10740227,True,32553
10740327,False,32553
10741123,True,32554
10739630,False,32554
10742115,True,32555
10740071,False,32555
10741476,False,32555
10739658,True,32556
10742116,False,32556
10742117,True,32557
10742118,False,32557
10742119,True,32558
10742120,False,32558
10741507,True,32559
10740567,True,32560
10740566,False,32560
10740140,True,32561
10742121,False,32561
10739880,True,32562
10739881,False,32562
10742123,True,32563
10742122,False,32563
10739777,False,32563
10740858,True,32564
10742079,True,32565
10740770,False,32565
10742125,True,32566
10740042,False,32566
10742124,False,32566
10739742,False,32566
10740244,True,32567
10739743,True,32568
10741274,True,32569
10741275,False,32569
10741423,True,32570
10739633,False,32570
10739947,True,32571
10740454,False,32571
10740369,True,32572
10741039,False,32572
10742126,True,32573
10742127,True,32574
10742128,True,32575
10742130,True,32576
10742129,False,32576
10742131,True,32577
10740654,True,32578
10742133,False,32578
10742132,False,32578
10742135,True,32579
10742134,False,32579
10742136,True,32580
10739916,False,32580
10742137,False,32580
10741113,True,32581
10741534,True,32582
10740703,True,32583
10742138,False,32583
